,Who,Where,When,What,Why,How,Additional information
69,0.7058823529411765,0.0,0.0,0.8,0.0,0.0,0.0
70,1.0,1.0,0.0,0.6153846153846154,0.0,0.0,0.0
71,0.7058823529411765,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
72,0.9473684210526315,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
73,0.7058823529411765,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
74,1.0,0.0,0.0,1.0,0.0,0.0,0.0
75,1.0,0.0,0.0,0.5714285714285714,0.0,0.0,1.0
76,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
77,1.0,1.0,0.0,1.0,0.0,0.0,0.0
78,1.0,0.5,0.0,1.0,0.0,0.0,0.0
79,1.0,0.0,0.0,1.0,0.0,0.0,0.0
80,0.9,0.0,0.0,1.0,0.0,0.6666666666666666,1.0
81,1.0,0.0,0.0,0.5,0.0,0.0,0.0
82,0.8,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
83,1.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0
84,0.8333333333333334,0.5,0.0,0.8888888888888888,0.0,0.0,0.0
85,1.0,0.0,0.0,0.4,0.0,0.0,0.0
86,1.0,1.0,0.0,0.5,0.0,0.0,0.0
87,1.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1.0,0.0,0.0,1.0,0.0,0.0,0.0
90,0.9090909090909091,0.5714285714285714,0.0,0.5454545454545454,0.0,0.0,0.5
91,1.0,0.0,0.0,0.5,1.0,0.8888888888888888,0.0
92,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0
93,0.9,0.5454545454545454,0.0,0.0,0.0,0.0,0.0
94,0.9,0.625,0.0,0.8,0.0,0.6153846153846154,0.5
95,0.9473684210526315,0.0,0.0,1.0,0.0,0.0,0.0
96,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97,0.7058823529411765,0.0,0.0,0.7058823529411765,0.0,0.0,0.0
98,1.0,0.0,0.0,0.75,0.0,0.0,0.0
99,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
