,Who,Where,When,What,Why,How,Additional information
50,1.000000238418579,1.0,1.0,0.8667292594909668,1.0,1.0,1.0
51,0.533876895904541,0.30135560035705566,1.0,0.9789584875106812,1.0,1.0,1.0
52,0.4839390218257904,0.6977202892303467,1.0,0.4547792077064514,1.0,1.0,1.0
53,0.5352815985679626,1.0,1.0,0.8126060366630554,1.0,1.0,1.0
54,1.0000001192092896,0.21314790844917297,1.0,0.642328143119812,1.0,1.0,1.0
55,0.5406656265258789,1.0,1.0,1.0,1.0,1.0,1.0
56,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,0.6005101203918457,0.9117668867111206,1.0,0.11210742592811584,1.0,1.0,1.0
58,1.0,0.5853879451751709,1.0,1.0,1.0,1.0,1.0
59,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,1.0000001192092896,0.21580585837364197,1.0,0.36441969871520996,1.0,1.0,1.0
61,0.8987023234367371,1.0,1.0,0.13587066531181335,1.0,1.0,1.0
62,0.5971160531044006,0.1800328493118286,1.0,0.46027421951293945,1.0,1.0,1.0
63,1.0,0.6195916533470154,1.0,0.33978015184402466,1.0,1.0,1.0
64,0.6782851219177246,1.0,1.0,0.4707431495189667,1.0,0.05053097754716873,0.5947668552398682
65,0.932740330696106,1.0,1.0,0.10630734264850616,1.0,1.0,1.0
66,0.7948483824729919,1.0,1.0,0.9245389103889465,1.0,1.0,1.0
67,0.4404905140399933,0.6710105538368225,1.0,0.33049440383911133,1.0,1.0,1.0
68,0.4776146709918976,1.0,1.0,0.33089369535446167,1.0,1.0,1.0
69,0.2648489773273468,1.0,1.0,0.11883864551782608,1.0,1.0,1.0
70,0.8742685914039612,0.7988799214363098,1.0,0.5640783309936523,1.0,1.0,1.0
71,0.09308548271656036,1.0,1.0,0.040125779807567596,1.0,1.0,1.0
72,0.4813447594642639,1.0,1.0,0.30542609095573425,1.0,1.0,0.17729738354682922
73,0.5549951791763306,0.24610576033592224,1.0,1.0,1.0,1.0,0.10341238230466843
74,0.48806869983673096,1.0,1.0,0.21675527095794678,1.0,1.0,1.0
75,1.0000001192092896,1.0,1.0,0.19076961278915405,1.0,1.0,0.7638956308364868
76,0.767246425151825,0.47614341974258423,1.0,1.0000001192092896,1.0,1.0,1.0
77,0.5568926930427551,1.0000001192092896,1.0,0.9999999403953552,1.0,1.0,1.0
78,0.7456226944923401,0.4985198676586151,1.0,0.8870168924331665,1.0,1.0,1.0
79,0.9433457851409912,1.0,1.0,0.4669736623764038,1.0,1.0,1.0
80,0.12068461626768112,1.0,0.4154811501502991,0.3911822736263275,0.5196377038955688,1.0,0.12874430418014526
81,1.0000001192092896,1.0,1.0,0.4754694700241089,1.0,1.0,1.0
82,0.6212831735610962,0.44577038288116455,1.0,1.0,1.0,1.0,1.0
83,1.0000001192092896,0.29460975527763367,1.0,0.6106952428817749,1.0,1.0,1.0
84,0.2779311537742615,0.281877338886261,1.0,0.23788243532180786,1.0,1.0,1.0
85,1.000000238418579,1.0,1.0,0.1202089935541153,1.0,0.13880492746829987,1.0
86,1.0,1.0000001192092896,1.0,0.19690990447998047,1.0,1.0,1.0
87,1.0000001192092896,1.0,1.0,0.22065046429634094,1.0,1.0,1.0
88,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,0.7948483824729919,1.0,1.0,0.685753345489502,1.0,1.0,1.0
90,0.7138519883155823,0.36119621992111206,1.0,0.20769143104553223,1.0,1.0,1.0
91,0.8253978490829468,1.0,1.0,0.17737546563148499,0.6708078384399414,0.16476239264011383,1.0
92,0.7567174434661865,1.0,1.0,0.09999126940965652,1.0,1.0,1.0
93,0.47419649362564087,0.30552706122398376,1.0,1.0,1.0,1.0,0.11269648373126984
94,0.4578399658203125,0.19188621640205383,1.0,0.25995439291000366,1.0,1.0,1.0
95,0.7066428661346436,0.21028566360473633,1.0,0.5591461062431335,1.0,1.0,1.0
96,0.8949556350708008,1.0,1.0,0.8302839994430542,1.0,1.0,1.0
97,0.07230498641729355,1.0,1.0,0.0868900939822197,1.0,1.0,1.0
98,0.6556743383407593,1.0,1.0,0.357685387134552,1.0,1.0,1.0
99,0.6153209209442139,1.0,1.0,0.030109556391835213,1.0,1.0,1.0
