,Who,Where,When,What,Why,How,Additional information
63,0,0.5,0,0.7058823529411765,0.0,0.0,0.0
64,1,1.0,1,1.0,1.0,0.39285714285714285,1.0
65,1,1.0,0,0.0,1.0,1.0,1.0
66,1,0.0,0,1.0,1.0,0.0,0.0
67,1,1.0,0,-1.0,0.0,0.0,0.0
68,1,1.0,0,0.6666666666666666,0.0,0.0,1.0
69,1,1.0,0,0.6897435897435896,0.0,0.0,1.0
70,1,1.0,0,1.0,0.0,0.0,0.0
71,1,0.0,0,0.5917874396135265,0.0,1.0,0.0
72,1,0.0,0,0.6666666666666666,0.0,0.0,-1.0
73,1,0.3198653198653199,1,1.0,1.0,0.0,0.5177616501145913
74,1,1.0,1,0.6745098039215687,0.0,1.0,1.0
75,1,1.0,0,0.3261904761904762,1.0,0.0,1.0
76,1,0.6666666666666666,0,1.0,0.0,0.0,0.0
77,1,1.0,0,1.0,0.0,0.0,1.0
78,1,0.5,0,1.0,0.0,0.0,1.0
79,1,1.0,1,0.7916666666666666,0.0,0.0,1.0
80,1,0.0,0,0.5770676691729323,0.0,1.0,0.5223684210526316
81,1,1.0,0,0.25,0.0,1.0,0.0
82,1,0.5714285714285714,0,1.0,0.0,0.0,1.0
83,1,0.5,0,0.5882352941176471,0.0,1.0,0.0
84,1,0.3333333333333333,1,0.50682261208577,1.0,1.0,0.0
85,1,1.0,1,0.24444444444444446,0.0,-1.0,1.0
86,1,0.6666666666666666,0,0.5,0.0,0.0,0.0
87,1,0.0,1,0.5846153846153846,0.0,0.0,1.0
88,0,1.0,0,1.0,1.0,1.0,1.0
89,1,0.0,0,0.9375,0.0,1.0,0.0
90,1,0.5714285714285714,0,0.4632034632034632,0.0,0.0,1.0
91,1,1.0,0,0.45,0.3571428571428571,0.7602339181286549,0.0
92,1,1.0,0,0.35714285714285715,0.0,0.0,0.0
93,1,0.5151515151515151,1,1.0,0.0,0.0,-1.0
94,1,0.5625,0,0.7333333333333334,0.0,1.0,1.0
95,1,0.75,0,0.7962962962962963,0.0,1.0,0.0
96,1,0.0,0,1.0,0.0,0.0,0.0
97,1,0.0,0,0.6386554621848739,0.0,1.0,0.0
98,1,1.0,0,0.7083333333333333,0.0,0.0,0.0
99,1,1.0,0,0.5740740740740741,0.0,0.0,0.0
