CLASS,NOUN_NOUN,NOUN_ADJ,NOUN_VERB,NOUN_ADV,ADJ_NOUN,ADJ_ADJ,ADJ_VERB,ADJ_ADV,VERB_NOUN,VERB_ADJ,VERB_VERB,VERB_ADV,ADV_NOUN,ADV_ADJ,ADV_VERB,ADV_ADV,NOUN_NOUN_,NOUN_ADJ_,NOUN_VERB_,NOUN_ADV_,ADJ_NOUN_,ADJ_ADJ_,ADJ_VERB_,ADJ_ADV_,VERB_NOUN_,VERB_ADJ_,VERB_VERB_,VERB_ADV_,ADV_NOUN_,ADV_ADJ_,ADV_VERB_,ADV_ADV_
neutral,25.745076179504395,1.5708680152893066,1.103535532951355,0,4.487172842025757,3.274033784866333,0,0,0,0,1.1566059589385986,0,0,0,0,0,10,1,1,0,2,2,0,0,0,0,1,0,0,0,0,0
entailment,8.904246807098389,0,2.1326868161559105,0,0,0,0,0,0,0,3.729493774473667,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
contradiction,16.48374056816101,4.097820520401001,0.19935620576143265,0,1.0201094150543213,0,0,0,3.8574087619781494,1.8278443813323975,0.1404832899570465,0,0.8213732242584229,0,0,0,7,3,3,0,1,0,0,0,3,1,1,0,1,0,0,0
neutral,12.012034744024277,5.428372800350189,0,0,0,0,0,0,0,0.3600134551525116,0,0,0,0.7612413167953491,0,0,8,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
entailment,13.265210032463074,0,4.193291664123535,0,0,0,0,0,0,0,3.448587417602539,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
entailment,16.221449851989746,0,3.6242055520415306,0,7.492389440536499,5.838003873825073,1.3536899089813232,5.296779155731201,0,0,1.6708462685346603,0,0,0,0,0,5,0,4,0,2,2,1,2,0,0,2,0,0,0,0,0
neutral,7.209136009216309,0,1.1060470342636108,0.491904616,0,0,0,0,3.0142927169799805,0,1.7059558629989624,1.385760784,0,0,0,0,4,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
entailment,9.587118864059448,0,3.4890934228897095,0,1.0198708772659302,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
contradiction,8.020850896835327,0,0,0,0,0,0,0,0,0,3.4094223976135254,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
entailment,12.999770283699036,0,0,0,0,0,0,0,0,0,4.115218758583069,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
entailment,2.1025874614715576,0,0,0,0,0,0,0,0,0,0,0,1.0262402296066284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
neutral,10.92074442,0,0.7550926357507706,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
neutral,7.686243295669556,3.0534424781799316,0.11915039271116257,0,1.7436485290527344,0,0,0,2.0867514610290527,0,0.12913568317890167,0,0,0,0,0,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
neutral,18.37100577354431,4.6839680671691895,4.799015946686268,0,4.641562759876251,6.022248268127441,0,0,1.2670098543167114,0,7.503298565745354,0,0,0,0,0,8,3,4,0,3,3,0,0,1,0,5,0,0,0,0,0
neutral,10.681097507476807,0,0.052005947,0,0.6625012755393982,0,0,0,0.7591359615325928,0,0.087536603,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
neutral,6.543457865715027,0,0.082205065,0,1.222524642944336,0,0,0,0,0,0.15246669948101044,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
neutral,30.849649786949158,0,0,0,2.117847204208374,0,0,0,0,0,4.943867303431034,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0
entailment,6.0320000648498535,0,0.12613962590694427,4.296280622,0,0,0,0,0,0,0.11797139793634415,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0
entailment,25.18091320991516,9.118712306022644,5.175476431846619,0,28.630751073360443,15.489600777626038,5.9344305992126465,0,5.082044720649719,0,3.262483239173889,0,13.142446160316467,3.4429149627685547,7.270638465881348,0,9,5,3,0,14,4,3,0,2,0,2,0,6,1,2,0
contradiction,8.224176645,0,0.11377161741256714,2.2183609008789062,0,0,0,0,0,0,4.435698509216309,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
entailment,10.38186514377594,0,0,0,0,0,0,0,1.832801103591919,0,4.271846115589142,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
entailment,14.396679162979126,0,2.5539273619651794,0,0,0,0,0,0,0,1.8788326978683472,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
neutral,10.190352201461792,1.0648648738861084,0,0,4.6499873995780945,1.0830026865005493,0,0,0,1.206772804260254,0,0,0,0,0,0,3,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0
contradiction,8.682241797447205,0,1.3080973327159882,0,0,0,0,0,0,0,0.3645734637975693,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
entailment,9.242088794708252,0,0,0,3.2616848945617676,0,0,0,0,0,5.7624242305755615,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
contradiction,7.9343618750572205,0,2.69970154,0,2.6413111686706543,0,0,0,0,0,1.604987621307373,0,0,0,0,0,4,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0
contradiction,23.383804082870483,3.170999050140381,5.587266683578491,0,0,0,0,0,10.802170276641846,0,12.338988542556763,0,3.4711700677871704,1.0766706466674805,0,0,7,2,2,0,0,0,0,0,3,0,4,0,2,1,0,0
contradiction,3.233729839324951,0,0,0,9.599414825439453,2.4198479652404785,0,0,0,0,1.4625221490859985,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
neutral,7.6099395751953125,1.3652465343475342,0.054329023,0.9753031134605408,1.71661377,6.708501339,0,0,1.2242053747177124,0,0.18354158848524094,2.6685149371623993,0,0,0,0,4,1,1,2,1,2,0,0,1,0,2,4,0,0,0,0
entailment,6.453706532716751,4.462574481964111,0.082205065,0,0,5.277446269989014,0,0,1.5968934297561646,0,2.6512733697891235,0,0,0,0,0,3,3,1,0,0,1,0,0,1,0,3,0,0,0,0,0
entailment,4.5691986083984375,0,0,0,0,0,0,3.0001909732818604,0,0,4.549583747982979,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
entailment,9.177741527557373,0,0,0,0,0,0,0,0,0,6.4968764036893845,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
entailment,4.5691986083984375,0,0,2.3908348083496094,1.8858312368392944,0,0,3.0001909732818604,0,0,4.009821534156799,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0
contradiction,10.58427119255066,0,0.060461614,0,0,0,0,0,0,0,1.0179857015609741,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
neutral,5.530826568603516,1.291041612625122,2.0312429815530777,0,0,1.1530386209487915,0,0,4.777965068817139,1.1845982074737549,7.462863535,0,0,0,0,0,2,1,2,0,0,1,0,0,3,1,6,0,0,0,0,0
entailment,5.306709110736847,0,2.404926225543022,0,1.5485490560531616,0,0,0,0,0,4.085354984,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0
entailment,5.349716901779175,0,0,5.767461478710175,0,0,0,0,0,0,0.07405398,1.0888952016830444,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0
entailment,6.80507493,0,0,0,0,0,0,0,0,0,2.7111189365386963,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
contradiction,6.020948171615601,1.6581038236618042,0,0,4.755680680274963,0,0,0,0,0,2.6320894807577133,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0
entailment,45.84807801246643,3.421415328979492,5.2681732177734375,0,0,4.893479824066162,0,0,2.737016439437866,0,2.187359333,0,0,0,0,0,14,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0
entailment,10.068477630615234,0,0.12613962590694427,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
entailment,12.890365958213806,0,0,0,0,0,0,0,1.8758283853530884,0,3.3092068433761597,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
contradiction,24.327213287353516,0.40145874,1.470332145690918,0,0,0,0,0,1.0479142665863037,0,2.3964943885803223,0,0,0,0,0,7,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0
contradiction,7.482370376586914,0,0,0,0,4.148764133453369,0,0,0,0,0.19632789492607117,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
contradiction,19.09844207763672,0,2.6221699714660645,0,2.3942770957946777,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
neutral,33.026689291000366,2.5960135459899902,4.520486414432526,0,1.2524523735046387,1.4538027048110962,0,0,0,0,0.20927277207374573,0,0,0,0,0,13,2,5,0,1,1,0,0,0,0,1,0,0,0,0,0
entailment,10.355978965759277,0,0,0,0,0,0,0,0,0,0.093256578,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
entailment,21.98843613266945,0.5165297985076904,0.1360282301902771,0,0,0,0,0,0.46502530574798584,0.5014775991439819,0.16695702075958252,0,0,0,0,0,9,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
contradiction,14.69473385810852,3.0224051475524902,1.4631071910262108,0,0,0,0,0,0,0,1.8461985141038895,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
entailment,15.072651028633118,0,0,1.2551975846290588,0,5.424360275268555,0.7538160085678101,0,0,0,2.8700168132781982,0,0,0,0,0,8,0,0,3,0,2,1,0,0,0,1,0,0,0,0,0
entailment,7.912982225418091,0,0,0,0,0,0,0,0,0,1.437577486038208,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
contradiction,3.7314252853393555,0,3.8391101360321045,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
contradiction,4.055114746,0,0,0,0,0,0,0,2.4504520893096924,0,1.4925317764282227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
contradiction,9.926628112792969,0,0.074237987,1.139140248298645,0,0,0,1.1807395219802856,0,0,0.16424846649169922,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
