CLASS,NOUN_NOUN,NOUN_ADJ,NOUN_VERB,NOUN_ADV,ADJ_NOUN,ADJ_ADJ,ADJ_VERB,ADJ_ADV,VERB_NOUN,VERB_ADJ,VERB_VERB,VERB_ADV,ADV_NOUN,ADV_ADJ,ADV_VERB,ADV_ADV,NOUN_NOUN_,NOUN_ADJ_,NOUN_VERB_,NOUN_ADV_,ADJ_NOUN_,ADJ_ADJ_,ADJ_VERB_,ADJ_ADV_,VERB_NOUN_,VERB_ADJ_,VERB_VERB_,VERB_ADV_,ADV_NOUN_,ADV_ADJ_,ADV_VERB_,ADV_ADV_
neutral,3.851238489,1.276196957,0.091749504,0,6.436203957,6.46560061,1.837771073,0,1.717681408,0,1.085325629,0,0,0,0,0,0.083333333,0.083333333,0.083333333,0,0.333333333,0.166666667,0.25,0,0.083333333,0,0.166666667,0,0,0,0,0
contradiction,18.2048074,0,3.651553214,0,4.813608885,0,0,0,0.976110637,0,1.354373336,0,0,0,0,0,0.421052632,0,0.157894737,0,0.210526316,0,0,0,0.052631579,0,0.052631579,0,0,0,0,0
entailment,2.832832098,0,0,0,0,0,0,0,0.458043754,0,9.823633194,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0.071428571,0,0.428571429,0,0,0,0,0
contradiction,13.90070713,0,5.185276985,3.041403592,1.056647658,0,0,0,1.20936954,0,2.162590027,1.201322079,0,0,0,0,0.368421053,0,0.157894737,0.157894737,0.052631579,0,0,0,0.052631579,0,0.052631579,0.052631579,0,0,0,0
neutral,40.72798339,11.4455753,5.861019909,0,5.9539873,4.289357126,0,0,9.239313573,0,8.926045179,0,0,0,0,0,0.888888889,0.296296296,0.259259259,0,0.148148148,0.148148148,0,0,0.185185185,0,0.148148148,0,0,0,0,0
neutral,16.45280755,0,0.165726751,0,0,0,0,0,6.976954192,0,0.34408465,0,0,0,0,0,0.615384615,0,0.153846154,0,0,0,0,0,0.307692308,0,0.153846154,0,0,0,0,0
entailment,13.04749423,0,3.003435969,0,4.064688087,0,4.470935348,0,1.580473125,0,6.454370439,0,0,0,0,0,0.208333333,0,0.083333333,0,0.208333333,0,0.208333333,0,0.083333333,0,0.166666667,0,0,0,0,0
contradiction,8.93951416,0,1.055390276,0,0,0,0,0,4.515946627,0,0.68328052,0,0,0,0,0,0.5,0,0.333333333,0,0,0,0,0,0.5,0,0.333333333,0,0,0,0,0
contradiction,9.791975737,1.798086047,0,0,1.917078495,4.021113396,0,0,1.052314878,1.305927277,2.280354857,0,2.133262634,0,1.666535735,0,0.272727273,0.090909091,0,0,0.090909091,0.090909091,0,0,0.090909091,0.090909091,0.181818182,0,0.090909091,0,0.090909091,0
entailment,37.70260119,0,8.141645759,0,20.20580268,0,0,0,6.216347337,0,10.60927626,0,0,0,0,0,0.41025641,0,0.256410256,0,0.358974359,0,0,0,0.076923077,0,0.205128205,0,0,0,0,0
entailment,11.98935032,0,2.375581622,0,2.194563627,0,1.225270987,0,1.471449375,0,1.618172526,0,0,0,0,0,0.333333333,0,0.133333333,0,0.066666667,0,0.066666667,0,0.066666667,0,0.066666667,0,0,0,0,0
entailment,18.24267125,0,6.825395554,0,6.52443248,0,0.023873335,0,1.385392666,0,1.157627583,0,0,0,0,0,0.321428571,0,0.357142857,0,0.142857143,0,0.035714286,0,0.035714286,0,0.071428571,0,0,0,0,0
neutral,7.393922687,1.311740458,3.661830217,0,1.950165629,0.203375548,1.58180815,0,0,0,0,0,0,0,0,0,0.222222222,0.222222222,0.444444444,0,0.111111111,0.111111111,0.222222222,0,0,0,0,0,0,0,0,0
contradiction,13.78661299,0,0.205499999,1.857307792,0,0,0,0,0.92756331,0,0.16058138,0.910371065,0,0,0,0,0.454545455,0,0.181818182,0.181818182,0,0,0,0,0.090909091,0,0.090909091,0.090909091,0,0,0,0
entailment,9.65046978,0,1.875636935,0,4.930725098,0,2.616278347,0,1.875636935,0,2.544504069,0,0,0,0,0,0.2,0,0.1,0,0.2,0,0.2,0,0.1,0,0.2,0,0,0,0,0
neutral,19.78790671,10.8224737,0.207020953,0,8.016600728,13.72132206,0.05403072,0,0,1.211104035,0.229760975,0,2.911159158,1.884858966,0.094999462,0,0.423076923,0.269230769,0.115384615,0,0.192307692,0.115384615,0.038461538,0,0,0.038461538,0.038461538,0,0.115384615,0.076923077,0.038461538,0
entailment,6.031035751,0,2.365045786,0,1.459502161,0,0,0,1.749497175,0,2.13054347,0,0,0,0,0,0.307692308,0,0.153846154,0,0.153846154,0,0,0,0.076923077,0,0.076923077,0,0,0,0,0
entailment,20.79798555,0,2.631297372,0,1.849509716,0,0,0,2.824988008,0,2.138986692,0,0,0,0,0,0.5,0,0.333333333,0,0.083333333,0,0,0,0.166666667,0,0.166666667,0,0,0,0,0
entailment,15.351237,0,0,0,0,0,0,0,0.44079411,0,0,0,0,0,0,0,0.785714286,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0
neutral,4.994221687,0,1.202672005,0,0,0,0,0,2.028967232,0,0.075564582,0,0,0,0,0,0.25,0,0.333333333,0,0,0,0,0,0.25,0,0.166666667,0,0,0,0,0
neutral,10.17826688,1.436437607,1.278342247,0,0,4.92542696,0,0,0,0.409675688,3.074267149,0,0,0,0,0,0.571428571,0.428571429,0.142857143,0,0,0.142857143,0,0,0,0.285714286,0.142857143,0,0,0,0,0
contradiction,3.198195428,0,0.116749771,6.358040988,1.708918691,0,0,0,0,0,0,0,0.259993255,0,0.243927516,8.573846519,0.153846154,0,0.153846154,0.461538462,0.076923077,0,0,0,0,0,0,0,0.076923077,0,0.153846154,0.461538462
contradiction,37.328794,0,4.948670626,0,9.849925876,0,0.849763989,0,0,0,1.3247087,0,0,0,0,0,0.666666667,0,0.142857143,0,0.238095238,0,0.047619048,0,0,0,0.047619048,0,0,0,0,0
entailment,1.360882491,0,1.413911194,1.256860018,0,0,0,0,3.418924093,0,1.724339671,0.683814645,0,0,0,0,0.222222222,0,0.444444444,0.222222222,0,0,0,0,0.111111111,0,0.222222222,0.111111111,0,0,0,0
contradiction,11.6868723,0,3.306286395,2.150824785,7.957901716,0,1.175466657,2.625078321,3.00832653,0,4.769130707,4.446508408,0,0,0,0,0.411764706,0,0.117647059,0.058823529,0.235294118,0,0.058823529,0.117647059,0.235294118,0,0.117647059,0.117647059,0,0,0,0
neutral,28.96110928,10.25788599,0,0,7.379105926,5.432980359,0.669431627,0,4.976665258,1.740910172,13.6319738,2.426468968,7.63107872,1.726478398,14.59470737,5.569540143,0.647058824,0.411764706,0,0,0.235294118,0.235294118,0.058823529,0,0.117647059,0.117647059,0.352941176,0.117647059,0.176470588,0.117647059,0.470588235,0.176470588
entailment,19.87228405,0,0.070543803,0,0,0,0,0,0,0,0.04592805,0,0,0,0,0,0.666666667,0,0.222222222,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0
neutral,15.24937347,0,2.570793409,0,0,0,0,0,2.364845872,0,3.562965631,0,0,0,0,0,0.777777778,0,0.555555556,0,0,0,0,0,0.222222222,0,0.111111111,0,0,0,0,0
neutral,28.935063,15.13626462,0.355140135,0,14.0301199,18.08602303,0,0,0,0,0.099258468,0,0,0,0,0,0.52173913,0.434782609,0.173913043,0,0.260869565,0.347826087,0,0,0,0,0.043478261,0,0,0,0,0
entailment,19.3982662,5.864894152,5.225258105,0,3.18980062,0.707199514,2.088582546,0,4.680986285,0.705320001,4.511335954,0,0,0,0,0,0.363636364,0.181818182,0.181818182,0,0.090909091,0.045454545,0.136363636,0,0.090909091,0.045454545,0.136363636,0,0,0,0,0
neutral,3.817774862,3.034113765,2.937518299,0,0,0,0,0,0,1.900393248,1.432791911,0,0,0,0,0,0.333333333,0.222222222,0.666666667,0,0,0,0,0,0,0.111111111,0.333333333,0,0,0,0,0
neutral,9.323485017,1.472055674,0.472450405,0,2.597147822,5.888175488,0.068251029,0,0.535690844,0,1.344281361,0,0,0,0,0,0.5,0.166666667,0.166666667,0,0.333333333,0.166666667,0.166666667,0,0.166666667,0,0.333333333,0,0,0,0,0
contradiction,13.11590505,3.757939816,0.114256326,1.874672353,0,0,0,0,1.710723847,1.275279403,0.065466762,0.801176786,0,0,0,0,0.444444444,0.222222222,0.222222222,0.222222222,0,0,0,0,0.222222222,0.111111111,0.111111111,0.111111111,0,0,0,0
neutral,19.79177451,0,1.546209674,0,10.33370543,0,1.231213577,0,1.303935409,0,3.537979156,0,0,0,0,0,0.380952381,0,0.19047619,0,0.428571429,0,0.095238095,0,0.047619048,0,0.142857143,0,0,0,0,0
entailment,7.003497005,0,1.948108479,3.492620468,3.704441786,0,1.654679209,5.941913605,2.98086977,0,1.315489739,7.196821451,0,0,0,0,0.266666667,0,0.2,0.066666667,0.133333333,0,0.133333333,0.066666667,0.133333333,0,0.2,0.133333333,0,0,0,0
neutral,14.82641175,0,5.478984594,1.312658429,0.291078091,0,0,0.107202262,1.153428853,0,0.780040979,0,0,0,0,0,0.705882353,0,0.176470588,0.235294118,0.058823529,0,0,0.058823529,0.117647059,0,0.058823529,0,0,0,0,0
neutral,32.96321237,4.139990091,2.808759809,0,7.775626659,3.274033785,0.841938138,0,1.211609244,0,1.156605959,0,0,0,0,0,0.695652174,0.130434783,0.130434783,0,0.217391304,0.086956522,0.043478261,0,0.043478261,0,0.043478261,0,0,0,0,0
entailment,8.904246807,0,3.692372046,0,0,0,0,0,2.043959379,0,3.77772785,0,0,0,0,0,0.181818182,0,0.272727273,0,0,0,0,0,0.090909091,0,0.454545455,0,0,0,0,0
contradiction,19.47684228,4.880470335,0.251355007,0,3.972278625,0,0,0,6.23066783,2.529180825,0.207346167,0,0.821373224,1.562180519,0.05020716,0,0.375,0.125,0.125,0,0.125,0,0,0,0.21875,0.0625,0.09375,0,0.03125,0.0625,0.03125,0
neutral,13.73170784,6.423337042,0,0,0,0.211871728,0,0,1.483778834,1.362261146,0,0,1.189780772,0.948842451,0,0,0.846153846,0.461538462,0,0,0,0.076923077,0,0,0.230769231,0.230769231,0,0,0.153846154,0.153846154,0,0
entailment,18.48540592,0,8.119296074,0,0,0,0,0,3.418154538,0,3.448587418,0,0,0,0,0,0.470588235,0,0.235294118,0,0,0,0,0,0.117647059,0,0.058823529,0,0,0,0,0
entailment,23.51588607,1.792162776,7.834708683,4.847079277,20.61707413,10.06924736,2.850162938,7.495488882,0,0,2.506880447,0,0,0,0,0,0.5,0.05,0.5,0.1,0.45,0.2,0.2,0.15,0,0,0.15,0,0,0,0,0
neutral,8.513910651,0,1.72969532,0.8083857,0,0,0,0,3.661821604,0,1.705955863,1.385760784,0,0,0,0,0.5,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0,0.083333333,0.083333333,0,0,0,0
entailment,12.58530477,0,5.03258121,0,2.660770804,0,0.571763158,0,0,0,0,0,0,0,0,0,0.388888889,0,0.166666667,0,0.166666667,0,0.055555556,0,0,0,0,0,0,0,0,0
contradiction,9.095212936,0,1.797260284,0,0,0,0,0,2.222430497,0,3.409422398,0,0,0,0,0,0.571428571,0,0.142857143,0,0,0,0,0,0.285714286,0,0.142857143,0,0,0,0,0
entailment,16.17161947,0,0.757248104,0,3.067456365,0,0.970261395,0,1.474077344,0,4.115218759,0,0,0,0,0,0.35,0,0.05,0,0.1,0,0.05,0,0.05,0,0.1,0,0,0,0,0
entailment,2.569202155,0,0,0,0,0,0,0,0,0,0,0,1.02624023,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
neutral,18.54225457,0,1.281996246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0
neutral,13.87047005,5.15308547,0.189249046,0,1.743648529,0,0.070554048,0,2.086751461,0,0.129135683,0,0,0,0,0,0.4,0.266666667,0.133333333,0,0.066666667,0,0.066666667,0,0.066666667,0,0.066666667,0,0,0,0,0
neutral,22.16552892,7.434171885,7.375967994,0,13.07274988,7.697841406,2.017388701,0,4.025056303,0.430210739,11.53374241,0,0,0,0,0,0.48,0.28,0.36,0,0.44,0.2,0.12,0,0.24,0.08,0.36,0,0,0,0,0
neutral,13.50187528,0,0.052005947,0,0.662501276,0,0,0,0.759135962,0,0.087536603,0,0,0,0,0,0.636363636,0,0.090909091,0,0.090909091,0,0,0,0.090909091,0,0.090909091,0,0,0,0,0
neutral,7.592503786,0,0.082205065,0,1.222524643,0,0.036004875,0,0.590999484,0,0.152466699,0,0,0,0,0,0.333333333,0,0.083333333,0,0.083333333,0,0.083333333,0,0.083333333,0,0.083333333,0,0,0,0,0
neutral,38.62017787,0,0.951281726,0,3.225619555,0,0,0,1.932959735,0,5.645737603,0,0,0,0,0,0.708333333,0,0.083333333,0,0.083333333,0,0,0,0.083333333,0,0.333333333,0,0,0,0,0
entailment,6.032000065,0,0.224670202,4.296280622,1.133391142,0,0,0.929308534,0,0,0.117971398,0,0,0,0,0,0.166666667,0,0.166666667,0.166666667,0.083333333,0,0,0.083333333,0,0,0.083333333,0,0,0,0,0
entailment,46.71445036,19.21611375,13.44443166,0,32.34991395,16.78685224,7.439960718,0,15.765782,5.053692102,6.456136286,0,13.14244616,4.151886046,7.270638466,0,0.682926829,0.292682927,0.268292683,0,0.463414634,0.146341463,0.097560976,0,0.292682927,0.048780488,0.12195122,0,0.146341463,0.048780488,0.048780488,0
contradiction,13.5507524,0,4.271711849,4.3270998,0,0,0,0,0,0,4.435698509,0,0,0,0,0,0.571428571,0,0.571428571,0.285714286,0,0,0,0,0,0,0.285714286,0,0,0,0,0
entailment,10.38186514,0,0.143050477,0,0,0,0,0,4.991958767,0,5.865076721,0,0,0,1.199165344,0,0.214285714,0,0.142857143,0,0,0,0,0,0.357142857,0,0.357142857,0,0,0,0.071428571,0
entailment,17.02332944,0,4.629743442,0,0,0,0,0,1.23376298,0,1.878832698,0,0,0,0,0,0.538461538,0,0.461538462,0,0,0,0,0,0.076923077,0,0.153846154,0,0,0,0,0
neutral,14.74497555,3.025888473,0,0,6.009180605,1.629403234,0,0,0.214135125,1.206772804,0,0,0,0,0,0,0.36,0.16,0,0,0.16,0.08,0,0,0.04,0.04,0,0,0,0,0,0
contradiction,11.5278469,0,2.631329626,0,0,0,0,0,1.418371677,0,0.364573464,0,0,0,0,0,0.470588235,0,0.411764706,0,0,0,0,0,0.117647059,0,0.117647059,0,0,0,0,0
entailment,10.4935329,0,0,0,3.261684895,0,1.408061624,0,2.438219666,0,8.11466527,0,0,0,0,0,0.1875,0,0,0,0.0625,0,0.0625,0,0.125,0,0.1875,0,0,0,0,0
contradiction,11.74874997,0,5.686494865,0,3.068213314,0,0.054908991,0,1.461531281,0,1.656702403,0,0,0,0,0,0.333333333,0,0.333333333,0,0.125,0,0.041666667,0,0.041666667,0,0.125,0,0,0,0,0
contradiction,35.28928828,3.717156768,11.46613979,0,0,0,0,0,18.74370295,1.370501816,16.91580558,0,3.471170068,1.076670647,1.755713463,0,0.608695652,0.130434783,0.217391304,0,0,0,0,0,0.347826087,0.086956522,0.260869565,0,0.086956522,0.043478261,0.043478261,0
contradiction,16.6908381,1.075722933,0.805204272,0,9.599414825,2.419847965,0,0,1.582436055,0.733420551,1.462522149,0,0,0,0,0,0.8,0.1,0.1,0,0.2,0.1,0,0,0.2,0.1,0.1,0,0,0,0,0
neutral,8.575784802,2.603472352,0.159494117,2.390456676,6.487470269,7.617791593,0,1.515150487,2.978030384,0,0.236921016,2.668514937,0,0,0,0,0.227272727,0.090909091,0.136363636,0.227272727,0.227272727,0.136363636,0,0.181818182,0.136363636,0,0.136363636,0.181818182,0,0,0,0
entailment,7.489348173,5.692047924,0.606498264,0,0.369058907,5.27744627,0.481954694,0,2.339108199,1.438217908,2.65127337,0,0,0,0,0,0.294117647,0.294117647,0.176470588,0,0.058823529,0.058823529,0.058823529,0,0.176470588,0.176470588,0.176470588,0,0,0,0,0
entailment,4.569198608,0,0.046891581,0.941764534,1.654568911,0,1.924634993,3.000190973,0.676655054,0,4.597817823,0.978277087,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0.2,0.1,0.1,0,0.3,0.1,0,0,0,0
entailment,9.177741528,0,1.802889705,0,0,0,0,0,3.070559502,0,6.496876404,0,0,0,0,0,0.25,0,0.125,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0
entailment,5.246281624,0,0.734551381,2.390834808,2.447122097,0,1.027528558,3.000190973,0,0,4.009821534,1.024792194,0,0,0,0,0.125,0,0.125,0.0625,0.125,0,0.125,0.0625,0,0,0.125,0.0625,0,0,0,0
contradiction,15.62429976,0,1.148568064,0,0,0,0,0,2.271368742,0,1.055224884,0,0,0,0,0,0.777777778,0,0.444444444,0,0,0,0,0,0.222222222,0,0.222222222,0,0,0,0,0
neutral,11.00336051,3.290511668,7.172760531,0,0,1.153038621,0,0,7.74868238,1.184598207,7.462863535,0,2.558166146,0,2.796410106,0,0.222222222,0.111111111,0.333333333,0,0,0.037037037,0,0,0.185185185,0.037037037,0.222222222,0,0.074074074,0,0.111111111,0
entailment,6.76940757,0,7.949646935,0,2.382307947,0,0,0,1.450792789,0,4.18319422,0,0,0,0,0,0.294117647,0,0.411764706,0,0.117647059,0,0,0,0.117647059,0,0.176470588,0,0,0,0,0
entailment,6.061700761,0,0.049282771,7.838323712,0.471619874,0,0,0,0,0,0.07405398,2.623106718,0,0,0,0,0.214285714,0,0.071428571,0.428571429,0.071428571,0,0,0,0,0,0.071428571,0.142857143,0,0,0,0
entailment,10.27493066,0,3.817402124,0,0,0,0,0,1.627460718,0,2.711118937,0,0,0,0,0,0.555555556,0,0.222222222,0,0,0,0,0,0.111111111,0,0.111111111,0,0,0,0,0
contradiction,11.79870641,1.658103824,3.431404777,0,6.856764793,0.55500555,0,0,3.402958035,0.428822696,2.695609033,0,0,0,0,0,0.6,0.1,0.3,0,0.4,0.1,0,0,0.2,0.1,0.3,0,0,0,0,0
entailment,65.92731923,7.042562723,9.964817405,0,1.940220952,4.893479824,0,0,7.255364895,0,2.187359333,0,0,0,0,0,1.181818182,0.227272727,0.227272727,0,0.045454545,0.045454545,0,0,0.136363636,0,0.045454545,0,0,0,0,0
entailment,15.21850348,0,0.126139626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
entailment,20.91776919,0,2.121939421,0,0,0,0,0,3.145071507,0,3.309206843,0,0,0,0,0,0.461538462,0,0.153846154,0,0,0,0,0,0.153846154,0,0.153846154,0,0,0,0,0
contradiction,38.85833067,0.720897764,3.406807482,0,7.230562449,0,0,0,3.958243549,0.13611725,3.689111233,0,0,0,0,0,0.882352941,0.235294118,0.176470588,0,0.235294118,0,0,0,0.176470588,0.058823529,0.117647059,0,0,0,0,0
contradiction,9.575754702,2.597363234,0.205648549,0,2.817390203,4.148764133,0,0,0,0.800041437,0.196327895,0,0,0,0,0,0.4,0.1,0.2,0,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0,0
contradiction,22.24149621,0,3.473062813,0,2.394277096,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0.25,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0
neutral,43.53112292,4.705924749,5.977767363,0,9.247808099,2.518720746,1.962877207,0,3.35244453,0,0.209272772,0,0,0,0,0,0.954545455,0.181818182,0.363636364,0,0.272727273,0.090909091,0.136363636,0,0.090909091,0,0.045454545,0,0,0,0,0
entailment,16.63069987,0,0.049282771,0,0,0,0,0,0,0,0.131027069,0,0,0,0,0,0.666666667,0,0.111111111,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0
entailment,32.42312101,1.368162394,0.13602823,0,0,0,0,0,6.60840106,0.501477599,0.28411717,0,0,0,0.111560486,0,1,0.2,0.066666667,0,0,0,0,0,0.333333333,0.066666667,0.133333333,0,0,0,0.066666667,0
contradiction,21.30673981,4.088348895,3.961956814,0,0.754145741,0,0,0,2.598928213,0.240107358,1.846198514,0,0,0,0,0,0.833333333,0.222222222,0.388888889,0,0.055555556,0,0,0,0.111111111,0.055555556,0.111111111,0,0,0,0,0
entailment,20.59109575,3.235250473,0.524240494,1.748530596,0,5.424360275,1.283682525,0,1.492401659,1.004279733,3.380223632,0,0,0,0,0,0.684210526,0.105263158,0.052631579,0.263157895,0,0.105263158,0.105263158,0,0.105263158,0.052631579,0.105263158,0,0,0,0,0
entailment,7.912982225,0,0,0,5.716954827,0,0.512867689,0,0,0,1.437577486,0,0,0,0,0,0.285714286,0,0,0,0.285714286,0,0.142857143,0,0,0,0.142857143,0,0,0,0,0
contradiction,5.297838926,0,3.839110136,0,0,0,0,0,2.608648002,0,4.193496346,0,0,0,0,0,0.3,0,0.1,0,0,0,0,0,0.3,0,0.2,0,0,0,0,0
contradiction,6.05393362,0,0.610605955,0,0,0,0,0,2.450452089,0,1.557998538,0,0,0,0,0,0.25,0,0.125,0,0,0,0,0,0.125,0,0.25,0,0,0,0,0
contradiction,11.34519875,0,0.137384392,1.976171851,2.598276258,0,0.063817382,1.180739522,2.169140875,0,0.224597279,1.922428012,0,0,0,0,0.263157895,0,0.105263158,0.105263158,0.105263158,0,0.052631579,0.052631579,0.105263158,0,0.105263158,0.105263158,0,0,0,0
